"kode_titik","kode","kode_kecamatan","kelurahan","created_at","updated_at"
"71.07.09.2001","7107092001","71.07.09","Molompar","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2002","7107092002","71.07.09","Molompar Satu","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2003","7107092003","71.07.09","Molompar Atas","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2004","7107092004","71.07.09","Molompar Dua","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2005","7107092005","71.07.09","Molompar Dua Utara","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2006","7107092006","71.07.09","Molompar Dua Selatan","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2007","7107092007","71.07.09","Mundung","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2008","7107092008","71.07.09","Mundung Satu","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2009","7107092009","71.07.09","Esandom","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2010","7107092010","71.07.09","Esandom Satu","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.09.2011","7107092011","71.07.09","Esandom Dua","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.10.2001","7107102001","71.07.10","Tombatu Dua","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
"71.07.10.2002","7107102002","71.07.10","Tombatu Dua Utara","2024-03-02 20:06:02.214143+07","2024-03-02 20:06:02.214143+07"
