"kode_titik","kode","kode_kabupaten","kecamatan","created_at","updated_at"
"14.07.09","140709 ","14.07","Tanah Putih Tanjung Melawan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.10","140710 ","14.07","Bangko Pusako","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.11","140711 ","14.07","Simpang Kanan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.12","140712 ","14.07","Batu Hampar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.13","140713 ","14.07","Rantau Kopar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.14","140714 ","14.07","Pekaitan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.15","140715 ","14.07","Kubu Babussalam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.16","140716 ","14.07","Tanjung Medan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.17","140717 ","14.07","Bagan Sinembah Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.07.18","140718 ","14.07","Balai Jaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.01","140801 ","14.08","Siak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.02","140802 ","14.08","Sungai Apit","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.03","140803 ","14.08","Minas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.04","140804 ","14.08","Tualang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.05","140805 ","14.08","Sungai Mandau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.06","140806 ","14.08","Dayun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.07","140807 ","14.08","Kerinci Kanan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.08","140808 ","14.08","Bunga Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.09","140809 ","14.08","Koto Gasib","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.10","140810 ","14.08","Kandis","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.11","140811 ","14.08","Lubuk Dalam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.12","140812 ","14.08","Sabak Auh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.13","140813 ","14.08","Mempura","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.08.14","140814 ","14.08","Pusako","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.01","140901 ","14.09","Kuantan Mudik","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.02","140902 ","14.09","Kuantan Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.03","140903 ","14.09","Singingi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.04","140904 ","14.09","Kuantan Hilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.05","140905 ","14.09","Cerenti","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.06","140906 ","14.09","Benai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.07","140907 ","14.09","Gunungtoar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.08","140908 ","14.09","Singingi Hilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.09","140909 ","14.09","Pangean","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.10","140910 ","14.09","Logas Tanah Darat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.11","140911 ","14.09","Inuman","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.12","140912 ","14.09","Hulu Kuantan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.13","140913 ","14.09","Kuantan Hilir Seberang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.14","140914 ","14.09","Sentajo Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.09.15","140915 ","14.09","Pucuk Rantau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.01","141001 ","14.10","Tebing Tinggi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.02","141002 ","14.10","Rangsang Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.03","141003 ","14.10","Rangsang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.04","141004 ","14.10","Tebing Tinggi Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.05","141005 ","14.10","Merbau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.06","141006 ","14.10","Pulaumerbau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.07","141007 ","14.10","Tebing Tinggi Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.08","141008 ","14.10","Tasik Putri Puyu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.10.09","141009 ","14.10","Rangsang Pesisir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.01","147101 ","14.71","Sukajadi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.02","147102 ","14.71","Pekanbaru Kota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.03","147103 ","14.71","Sail","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.04","147104 ","14.71","Lima Puluh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.05","147105 ","14.71","Senapelan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.06","147106 ","14.71","Rumbai Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.07","147107 ","14.71","Bukit Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.08","147108 ","14.71","Binawidya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.09","147109 ","14.71","Marpoyan Damai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.10","147110 ","14.71","Tenayan Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.11","147111 ","14.71","Payung Sekaki","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.12","147112 ","14.71","Rumbai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.13","147113 ","14.71","Tuahmadani","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.14","147114 ","14.71","Kulim","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.71.15","147115 ","14.71","Rumbai Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.01","147201 ","14.72","Dumai Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.02","147202 ","14.72","Dumai Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.03","147203 ","14.72","Bukit Kapur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.04","147204 ","14.72","Sungai Sembilan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.05","147205 ","14.72","Medang Kampai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.06","147206 ","14.72","Dumai Kota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"14.72.07","147207 ","14.72","Dumai Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.01","150101 ","15.01","Gunung Raya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.02","150102 ","15.01","Danau Kerinci","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.04","150104 ","15.01","Sitinjau Laut","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.05","150105 ","15.01","Air Hangat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.06","150106 ","15.01","Gunung Kerinci","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.07","150107 ","15.01","Batang Merangin","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.08","150108 ","15.01","Keliling Danau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.09","150109 ","15.01","Kayu Aro","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.11","150111 ","15.01","Air Hangat Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.15","150115 ","15.01","Gunung Tujuh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.16","150116 ","15.01","Siulak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.17","150117 ","15.01","Depati Tujuh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.18","150118 ","15.01","Siulak Mukai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.19","150119 ","15.01","Kayu Aro Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.20","150120 ","15.01","Bukitkerman","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.21","150121 ","15.01","Air Hangat Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.22","150122 ","15.01","Tanah Cogok","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.01.23","150123 ","15.01","Danau Kerinci Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.01","150201 ","15.02","Jangkat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.02","150202 ","15.02","Bangko","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.03","150203 ","15.02","Muara Siau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.04","150204 ","15.02","Sungai Manau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.05","150205 ","15.02","Tabir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.06","150206 ","15.02","Pamenang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.07","150207 ","15.02","Tabir Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.08","150208 ","15.02","Tabir Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.09","150209 ","15.02","Lembah Masurai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.10","150210 ","15.02","Bangko Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.11","150211 ","15.02","Nalo Tatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.12","150212 ","15.02","Batang Masumai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.13","150213 ","15.02","Pamenang Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.14","150214 ","15.02","Tabir Ilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.15","150215 ","15.02","Tabir Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.16","150216 ","15.02","Renah Pembarap","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.17","150217 ","15.02","Pangkalan Jambu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.18","150218 ","15.02","Jangkat Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.19","150219 ","15.02","Renah Pamenang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.20","150220 ","15.02","Pamenang Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.21","150221 ","15.02","Margo Tabir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.22","150222 ","15.02","Tabir Lintas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.23","150223 ","15.02","Tabir Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.02.24","150224 ","15.02","Tiang Pumpung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.01","150301 ","15.03","Batang Asai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.02","150302 ","15.03","Limun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.03","150303 ","15.03","Sarolangun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.04","150304 ","15.03","Pauh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.05","150305 ","15.03","Pelawan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.06","150306 ","15.03","Mandiangin","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.07","150307 ","15.03","Air Hitam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.08","150308 ","15.03","Bathin VIII","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.09","150309 ","15.03","Singkut","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.10","150310 ","15.03","Cermin Nan Gedang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.03.11","150311 ","15.03","Mandiangin Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.01","150401 ","15.04","Mersam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.02","150402 ","15.04","Muara Tembesi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.03","150403 ","15.04","Muara Bulian","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.04","150404 ","15.04","Batin XXIV","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.05","150405 ","15.04","Pemayung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.06","150406 ","15.04","Maro Sebo Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.07","150407 ","15.04","Bajubang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.04.08","150408 ","15.04","Maro Sebo Ilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.01","150501 ","15.05","Jambi Luar Kota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.02","150502 ","15.05","Sekernan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.03","150503 ","15.05","Kumpeh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.04","150504 ","15.05","Maro Sebo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.05","150505 ","15.05","Mestong","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.06","150506 ","15.05","Kumpeh Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.07","150507 ","15.05","Sungai Bahar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.08","150508 ","15.05","Sungai Gelam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.09","150509 ","15.05","Bahar Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.10","150510 ","15.05","Bahar Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.05.11","150511 ","15.05","Taman Rajo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.01","150601 ","15.06","Tungkal Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.02","150602 ","15.06","Tungkal Ilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.03","150603 ","15.06","Pengabuan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.04","150604 ","15.06","Betara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.05","150605 ","15.06","Merlung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.06","150606 ","15.06","Tebing Tinggi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.07","150607 ","15.06","Batang Asam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.08","150608 ","15.06","Renah Mendaluh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.09","150609 ","15.06","Muara Papalik","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.10","150610 ","15.06","Seberang Kota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.11","150611 ","15.06","Bram Itam","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.12","150612 ","15.06","Kuala Betara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.06.13","150613 ","15.06","Senyerang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.01","150701 ","15.07","Muara Sabak Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.02","150702 ","15.07","Nipah Panjang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.03","150703 ","15.07","Mendahara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.04","150704 ","15.07","Rantau Rasau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.05","150705 ","15.07","S a d u","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.06","150706 ","15.07","Dendang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.07","150707 ","15.07","Muara Sabak Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.08","150708 ","15.07","Kuala Jambi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.09","150709 ","15.07","Mendahara Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.10","150710 ","15.07","Geragai","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.07.11","150711 ","15.07","Berbak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.01","150801 ","15.08","Tanah Tumbuh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.02","150802 ","15.08","Rantau Pandan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.03","150803 ","15.08","Pasar Muaro Bungo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.04","150804 ","15.08","Jujuhan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.05","150805 ","15.08","Tanah Sepenggal","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.06","150806 ","15.08","Pelepat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.07","150807 ","15.08","Limbur Lubuk Mengkuang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.08","150808 ","15.08","Muko-muko Bathin VII","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.09","150809 ","15.08","Pelepat Ilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.10","150810 ","15.08","Batin II Babeko","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.11","150811 ","15.08","Bathin III","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.12","150812 ","15.08","Bungo Dani","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.13","150813 ","15.08","Rimbo Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.14","150814 ","15.08","Bathin III Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.15","150815 ","15.08","Bathin II Pelayang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.16","150816 ","15.08","Jujuhan Ilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.08.17","150817 ","15.08","Tanah Sepenggal Lintas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.09.01","150901 ","15.09","Tebo Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.09.02","150902 ","15.09","Tebo Ilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.09.03","150903 ","15.09","Tebo Ulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.09.04","150904 ","15.09","Rimbo Bujang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"15.09.05","150905 ","15.09","Sumay","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
